date,strategy,equity,benchmark_equity,drawdown,regime
2019-09-23,momentum_x_risk,10805.172181061664,10818.260070322955,-0.013852989778013969,2019_late_cycle
2019-09-24,momentum_x_risk,10791.349519810981,10744.25124111539,-0.015114531550533106,2019_late_cycle
2019-09-25,momentum_x_risk,10646.804555568697,10640.47317516753,-0.028306601231755768,2019_late_cycle
2019-09-26,momentum_x_risk,10638.649215852063,10568.058735282413,-0.02905090810110844,2019_late_cycle
2019-09-27,momentum_x_risk,10575.340746790638,10482.800205286605,-0.0348288315289349,2019_late_cycle
2019-09-30,momentum_x_risk,10484.32548218758,10307.249958797393,-0.04313544891261556,2019_late_cycle
2019-10-01,momentum_x_risk,10480.970498033279,10292.518447600487,-0.04344164556896357,2019_late_cycle
2019-10-02,momentum_x_risk,10480.970498033279,10281.520616854805,-0.04344164556896357,2019_late_cycle
2019-10-03,momentum_x_risk,10480.970498033279,10332.876690543224,-0.04344164556896357,2019_late_cycle
2019-10-04,momentum_x_risk,10480.970498033279,10351.247544028209,-0.04344164556896357,2019_late_cycle
2019-10-07,momentum_x_risk,10480.970498033279,10284.339881452417,-0.04344164556896357,2019_late_cycle
2019-10-08,momentum_x_risk,10480.970498033279,10304.698476836564,-0.04344164556896357,2019_late_cycle
2019-10-09,momentum_x_risk,10480.970498033279,10283.82733832827,-0.04344164556896357,2019_late_cycle
2019-10-10,momentum_x_risk,10480.970498033279,10271.56461557646,-0.04344164556896357,2019_late_cycle
2019-10-11,momentum_x_risk,10480.970498033279,10347.402918387254,-0.04344164556896357,2019_late_cycle
2019-10-14,momentum_x_risk,10480.970498033279,10382.738911673528,-0.04344164556896357,2019_late_cycle
2019-10-15,momentum_x_risk,10480.970498033279,10365.9076197029,-0.04344164556896357,2019_late_cycle
2019-10-16,momentum_x_risk,10480.970498033279,10332.395405587062,-0.04344164556896357,2019_late_cycle
2019-10-17,momentum_x_risk,10480.970498033279,10395.832348533935,-0.04344164556896357,2019_late_cycle
2019-10-18,momentum_x_risk,10480.970498033279,10430.78563030524,-0.04344164556896357,2019_late_cycle
2019-10-21,momentum_x_risk,10480.970498033279,10365.758701973655,-0.04344164556896357,2019_late_cycle
2019-10-22,momentum_x_risk,10480.970498033279,10372.446926061803,-0.04344164556896357,2019_late_cycle
2019-10-23,momentum_x_risk,10480.970498033279,10436.5337504068,-0.04344164556896357,2019_late_cycle
2019-10-24,momentum_x_risk,10480.970498033279,10508.490100611989,-0.04344164556896357,2019_late_cycle
2019-10-25,momentum_x_risk,10480.970498033279,10566.8993968261,-0.04344164556896357,2019_late_cycle
2019-10-28,momentum_x_risk,10480.970498033279,10585.652243817294,-0.04344164556896357,2019_late_cycle
2019-10-29,momentum_x_risk,10480.970498033279,10605.355441805446,-0.04344164556896357,2019_late_cycle
2019-10-30,momentum_x_risk,10480.970498033279,10650.539396679364,-0.04344164556896357,2019_late_cycle
2019-10-31,momentum_x_risk,10480.970498033279,10592.499067187306,-0.04344164556896357,2019_late_cycle
2019-11-01,momentum_x_risk,10480.970498033279,10729.125122339743,-0.04344164556896357,2019_late_cycle
2019-11-04,momentum_x_risk,10480.970498033279,10815.214137169396,-0.04344164556896357,2019_late_cycle
2019-11-05,momentum_x_risk,10480.970498033279,10834.986065282945,-0.04344164556896357,2019_late_cycle
2019-11-06,momentum_x_risk,10480.970498033279,10768.337382428985,-0.04344164556896357,2019_late_cycle
2019-11-07,momentum_x_risk,10480.970498033279,10702.530015754783,-0.04344164556896357,2019_late_cycle
2019-11-08,momentum_x_risk,10480.970498033279,10666.101595786637,-0.04344164556896357,2019_late_cycle
2019-11-11,momentum_x_risk,10480.970498033279,10528.798262713124,-0.04344164556896357,2019_late_cycle
2019-11-12,momentum_x_risk,10480.970498033279,10534.310298301762,-0.04344164556896357,2019_late_cycle
2019-11-13,momentum_x_risk,10480.970498033279,10581.023685632495,-0.04344164556896357,2019_late_cycle
2019-11-14,momentum_x_risk,10480.970498033279,10560.005078084147,-0.04344164556896357,2019_late_cycle
2019-11-15,momentum_x_risk,10480.970498033279,10597.256081160738,-0.04344164556896357,2019_late_cycle
2019-11-18,momentum_x_risk,10480.970498033279,10483.288283020574,-0.04344164556896357,2019_late_cycle
2019-11-19,momentum_x_risk,10480.970498033279,10433.062271536426,-0.04344164556896357,2019_late_cycle
2019-11-20,momentum_x_risk,10480.970498033279,10504.623175084542,-0.04344164556896357,2019_late_cycle
2019-11-21,momentum_x_risk,10480.970498033279,10539.180207809763,-0.04344164556896357,2019_late_cycle
2019-11-22,momentum_x_risk,10480.970498033279,10569.374079984857,-0.04344164556896357,2019_late_cycle
2019-11-25,momentum_x_risk,10480.970498033279,10494.00671147491,-0.04344164556896357,2019_late_cycle
2019-11-26,momentum_x_risk,10480.970498033279,10519.487422665401,-0.04344164556896357,2019_late_cycle
2019-11-27,momentum_x_risk,10480.970498033279,10462.593667624536,-0.04344164556896357,2019_late_cycle
2019-11-29,momentum_x_risk,10480.970498033279,10263.881601464675,-0.04344164556896357,2019_late_cycle
2019-12-02,momentum_x_risk,10480.970498033279,10259.45518363384,-0.04344164556896357,2019_late_cycle
2019-12-03,momentum_x_risk,10480.970498033279,10377.770851113912,-0.04344164556896357,2019_late_cycle
2019-12-04,momentum_x_risk,10480.970498033279,10406.30883331708,-0.04344164556896357,2019_late_cycle
2019-12-05,momentum_x_risk,10480.970498033279,10428.736992025853,-0.04344164556896357,2019_late_cycle
2019-12-06,momentum_x_risk,10480.970498033279,10408.282438515032,-0.04344164556896357,2019_late_cycle
2019-12-09,momentum_x_risk,10480.970498033279,10351.680733001087,-0.04344164556896357,2019_late_cycle
2019-12-10,momentum_x_risk,10480.970498033279,10401.470845346068,-0.04344164556896357,2019_late_cycle
2019-12-11,momentum_x_risk,10480.970498033279,10418.72222652457,-0.04344164556896357,2019_late_cycle
2019-12-12,momentum_x_risk,10480.970498033279,10533.901657533233,-0.04344164556896357,2019_late_cycle
2019-12-13,momentum_x_risk,10480.970498033279,10510.959495924779,-0.04344164556896357,2019_late_cycle
2019-12-16,momentum_x_risk,10480.970498033279,10613.054568075475,-0.04344164556896357,2019_late_cycle
2019-12-17,momentum_x_risk,10480.970498033279,10589.434555107691,-0.04344164556896357,2019_late_cycle
2019-12-18,momentum_x_risk,10480.970498033279,10567.604702684854,-0.04344164556896357,2019_late_cycle
2019-12-19,momentum_x_risk,10480.970498033279,10583.438094953344,-0.04344164556896357,2019_late_cycle
2019-12-20,momentum_x_risk,10480.970498033279,10594.116739888035,-0.04344164556896357,2019_late_cycle
2019-12-23,momentum_x_risk,10480.970498033279,10561.355428560002,-0.04344164556896357,2019_late_cycle
2019-12-24,momentum_x_risk,10480.970498033279,10625.39455953035,-0.04344164556896357,2019_late_cycle
2019-12-26,momentum_x_risk,10480.970498033279,10739.13303169618,-0.04344164556896357,2019_late_cycle
2019-12-27,momentum_x_risk,10480.970498033279,10711.243403003913,-0.04344164556896357,2019_late_cycle
2019-12-30,momentum_x_risk,10480.970498033279,10683.232237350667,-0.04344164556896357,2019_late_cycle
2019-12-31,momentum_x_risk,10480.970498033279,10654.088145007674,-0.04344164556896357,2019_late_cycle
2020-01-02,momentum_x_risk,10480.970498033279,10649.664218774162,-0.04344164556896357,2020_covid_shock_recovery
2020-01-03,momentum_x_risk,10480.970498033279,10673.519648948204,-0.04344164556896357,2020_covid_shock_recovery
2020-01-06,momentum_x_risk,10480.970498033279,10728.152916226445,-0.04344164556896357,2020_covid_shock_recovery
2020-01-07,momentum_x_risk,10480.970498033279,10768.11491015112,-0.04344164556896357,2020_covid_shock_recovery
2020-01-08,momentum_x_risk,10480.970498033279,10664.813938030597,-0.04344164556896357,2020_covid_shock_recovery
2020-01-09,momentum_x_risk,10480.970498033279,10612.434687962426,-0.04344164556896357,2020_covid_shock_recovery
2020-01-10,momentum_x_risk,10480.970498033279,10693.300444256653,-0.04344164556896357,2020_covid_shock_recovery
2020-01-13,momentum_x_risk,10480.970498033279,10647.395765941243,-0.04344164556896357,2020_covid_shock_recovery
2020-01-14,momentum_x_risk,10480.970498033279,10646.78135888348,-0.04344164556896357,2020_covid_shock_recovery
2020-01-15,momentum_x_risk,10480.970498033279,10620.08347406179,-0.04344164556896357,2020_covid_shock_recovery
2020-01-16,momentum_x_risk,10480.970498033279,10563.22426831647,-0.04344164556896357,2020_covid_shock_recovery
2020-01-17,momentum_x_risk,10480.970498033279,10535.467089946811,-0.04344164556896357,2020_covid_shock_recovery
2020-01-21,momentum_x_risk,10480.970498033279,10392.650031625932,-0.04344164556896357,2020_covid_shock_recovery
2020-01-22,momentum_x_risk,10480.970498033279,10337.767797982871,-0.04344164556896357,2020_covid_shock_recovery
2020-01-23,momentum_x_risk,10480.970498033279,10275.253183022485,-0.04344164556896357,2020_covid_shock_recovery
2020-01-24,momentum_x_risk,10480.970498033279,10195.827712444714,-0.04344164556896357,2020_covid_shock_recovery
2020-01-27,momentum_x_risk,10480.970498033279,10078.13111363083,-0.04344164556896357,2020_covid_shock_recovery
2020-01-28,momentum_x_risk,10480.970498033279,10051.83069107063,-0.04344164556896357,2020_covid_shock_recovery
2020-01-29,momentum_x_risk,10480.970498033279,10005.792638819135,-0.04344164556896357,2020_covid_shock_recovery
2020-01-30,momentum_x_risk,10480.970498033279,9957.570644820958,-0.04344164556896357,2020_covid_shock_recovery
2020-01-31,momentum_x_risk,10480.970498033279,9919.814673915052,-0.04344164556896357,2020_covid_shock_recovery
2020-02-03,momentum_x_risk,10455.83062821035,9799.51910208277,-0.0457360659676227,2020_covid_shock_recovery
2020-02-04,momentum_x_risk,10412.304424938417,9844.134728768026,-0.04970853716046153,2020_covid_shock_recovery
2020-02-05,momentum_x_risk,10416.40041074985,9913.495545061985,-0.04933471209833662,2020_covid_shock_recovery
2020-02-06,momentum_x_risk,10434.361284045599,9954.423920481897,-0.047695491435789106,2020_covid_shock_recovery
2020-02-07,momentum_x_risk,10443.195790858417,9891.449677230394,-0.04688919956609394,2020_covid_shock_recovery
2020-02-10,momentum_x_risk,10451.788449247697,9809.146087304336,-0.04610498028310106,2020_covid_shock_recovery
2020-02-11,momentum_x_risk,10440.276580963215,9844.05384985043,-0.04715562476155821,2020_covid_shock_recovery
2020-02-12,momentum_x_risk,10437.561280436694,9938.033415029051,-0.04740343992370588,2020_covid_shock_recovery
2020-02-13,momentum_x_risk,10456.577515579647,9967.186311971369,-0.045667900395259364,2020_covid_shock_recovery
2020-02-14,momentum_x_risk,10470.55897246346,9996.418829094224,-0.04439186594865574,2020_covid_shock_recovery
2020-02-18,momentum_x_risk,10513.509428263163,10170.012958366293,-0.04047194104002849,2020_covid_shock_recovery
2020-02-19,momentum_x_risk,10533.12754021743,10257.606024630313,-0.03868147050187187,2020_covid_shock_recovery
2020-02-20,momentum_x_risk,10546.895295469352,10203.265011724763,-0.03742493979124173,2020_covid_shock_recovery
2020-02-21,momentum_x_risk,10597.605498392182,10220.480833962989,-0.032796812246199125,2020_covid_shock_recovery
2020-02-24,momentum_x_risk,10628.076170330316,10078.890508797129,-0.03001586979311055,2020_covid_shock_recovery
2020-02-25,momentum_x_risk,10567.286089007146,9910.305153091209,-0.03556394954079534,2020_covid_shock_recovery
2020-02-26,momentum_x_risk,10582.065083792613,9854.92646650712,-0.034215126840189125,2020_covid_shock_recovery
2020-02-27,momentum_x_risk,10582.724846670966,9666.86695747875,-0.034154912789081004,2020_covid_shock_recovery
2020-02-28,momentum_x_risk,10459.140717912878,9393.919227542496,-0.045433966657309366,2020_covid_shock_recovery
2020-03-02,momentum_x_risk,10477.636821684648,9605.6504293225,-0.04374589754284808,2020_covid_shock_recovery
2020-03-03,momentum_x_risk,10583.031230862103,9734.432171588784,-0.03412695026807655,2020_covid_shock_recovery
2020-03-04,momentum_x_risk,10588.973061851519,9759.281336816231,-0.033584661929929926,2020_covid_shock_recovery
2020-03-05,momentum_x_risk,10662.167247315583,9677.35762074662,-0.026904506727263855,2020_covid_shock_recovery
2020-03-06,momentum_x_risk,10663.467045869082,9454.210322008472,-0.026785879051929862,2020_covid_shock_recovery
2020-03-09,momentum_x_risk,10669.098157875786,9051.398707506014,-0.026271948854744487,2020_covid_shock_recovery
2020-03-10,momentum_x_risk,10597.055844813613,9320.485668084923,-0.032846977039881486,2020_covid_shock_recovery
2020-03-11,momentum_x_risk,10584.982487557283,9144.302831337738,-0.03394886648339612,2020_covid_shock_recovery
2020-03-12,momentum_x_risk,10449.873200779248,8779.487710936588,-0.0462797777337427,2020_covid_shock_recovery
2020-03-13,momentum_x_risk,10347.828141441241,8815.19920398487,-0.05559304257467479,2020_covid_shock_recovery
2020-03-16,momentum_x_risk,10309.92656247813,8219.050267287721,-0.059052175677863694,2020_covid_shock_recovery
2020-03-17,momentum_x_risk,10354.648483307767,8052.245019110116,-0.05497057588671639,2020_covid_shock_recovery
2020-03-18,momentum_x_risk,10288.63722337829,7566.872966474085,-0.06099517276769317,2020_covid_shock_recovery
2020-03-19,momentum_x_risk,10226.393440496346,7784.168064076656,-0.06667592633324193,2020_covid_shock_recovery
2020-03-20,momentum_x_risk,10275.46608112632,7669.719930728367,-0.06219725287667588,2020_covid_shock_recovery
2020-03-23,momentum_x_risk,10420.735163651034,7802.965188993456,-0.04893909567113641,2020_covid_shock_recovery
2020-03-24,momentum_x_risk,10582.56619077645,8157.343645114601,-0.034169392709753166,2020_covid_shock_recovery
2020-03-25,momentum_x_risk,10536.207300557791,8174.139607989315,-0.03840039247729665,2020_covid_shock_recovery
2020-03-26,momentum_x_risk,10579.438533814016,8071.1497815055145,-0.03445484207703953,2020_covid_shock_recovery
2020-03-27,momentum_x_risk,10557.567060282054,7899.128347335973,-0.036450968364642566,2020_covid_shock_recovery
2020-03-30,momentum_x_risk,10572.434293067934,7810.208455577697,-0.035094092517002906,2020_covid_shock_recovery
2020-03-31,momentum_x_risk,10464.691255661632,7756.764158024864,-0.04492739016650149,2020_covid_shock_recovery
2020-04-01,momentum_x_risk,10496.357322173277,7695.115806251372,-0.04203734859264463,2020_covid_shock_recovery
2020-04-02,momentum_x_risk,10551.420112794043,7976.9514005679375,-0.037011976906266564,2020_covid_shock_recovery
2020-04-03,momentum_x_risk,10568.091218316249,8232.671524410327,-0.035490468447879064,2020_covid_shock_recovery
2020-04-06,momentum_x_risk,10661.802361444488,8348.243558140435,-0.02693780847431837,2020_covid_shock_recovery
2020-04-07,momentum_x_risk,10643.534054771633,8406.958663815058,-0.028605087413087094,2020_covid_shock_recovery
2020-04-08,momentum_x_risk,10613.194128647272,8408.079275348424,-0.03137409719252726,2020_covid_shock_recovery
2020-04-09,momentum_x_risk,10701.915544305082,8360.983765561135,-0.023276830686495886,2020_covid_shock_recovery
2020-04-13,momentum_x_risk,10760.614588522682,8353.407585772946,-0.017919591950446012,2020_covid_shock_recovery
2020-04-14,momentum_x_risk,10787.707555744493,8269.021503281747,-0.015446919773073442,2020_covid_shock_recovery
2020-04-15,momentum_x_risk,10770.095256123326,8099.560493331246,-0.017054327440763184,2020_covid_shock_recovery
2020-04-16,momentum_x_risk,10767.114112189161,8153.078903361751,-0.017326405120642208,2020_covid_shock_recovery
2020-04-17,momentum_x_risk,10700.211671351852,8127.728996730519,-0.023432336696994516,2020_covid_shock_recovery
2020-04-20,momentum_x_risk,10724.612004539722,8071.058573131682,-0.02120541099711415,2020_covid_shock_recovery
2020-04-21,momentum_x_risk,10701.188509419111,7594.2160365719965,-0.02334318439813643,2020_covid_shock_recovery
2020-04-22,momentum_x_risk,10768.549015352426,7576.363467678067,-0.01719544696091102,2020_covid_shock_recovery
2020-04-23,momentum_x_risk,10802.852847062708,7614.907457599057,-0.014064666579683638,2020_covid_shock_recovery
2020-04-24,momentum_x_risk,10788.0381749534,7534.394300384686,-0.015416745414079114,2020_covid_shock_recovery
2020-04-27,momentum_x_risk,10765.114218187713,7370.889398479489,-0.01750892784746627,2020_covid_shock_recovery
2020-04-28,momentum_x_risk,10749.762110249647,7342.032631295231,-0.018910056407940634,2020_covid_shock_recovery
2020-04-29,momentum_x_risk,10768.796742301023,7410.752710064305,-0.017172837863562385,2020_covid_shock_recovery
2020-04-30,momentum_x_risk,10706.366773507703,7503.679318130102,-0.022870583909820774,2020_covid_shock_recovery
2020-05-01,momentum_x_risk,10727.509732689303,7421.912548059605,-0.02094094635895194,2020_covid_shock_recovery
2020-05-04,momentum_x_risk,10739.541034341059,7556.005060504997,-0.01984289517067439,2020_covid_shock_recovery
2020-05-05,momentum_x_risk,10754.116009087307,7753.4223547677775,-0.018512692603864234,2020_covid_shock_recovery
2020-05-06,momentum_x_risk,10709.875843515549,7621.934169321654,-0.022550324423075918,2020_covid_shock_recovery
2020-05-07,momentum_x_risk,10762.485340755302,7635.053392276643,-0.01774885550218297,2020_covid_shock_recovery
2020-05-08,momentum_x_risk,10741.785919065605,7689.598133289317,-0.019638013071406668,2020_covid_shock_recovery
2020-05-11,momentum_x_risk,10720.358593711313,7633.478620899584,-0.021593603642395043,2020_covid_shock_recovery
2020-05-12,momentum_x_risk,10733.70009677781,7527.093067331642,-0.02037597534916402,2020_covid_shock_recovery
2020-05-13,momentum_x_risk,10766.751814970501,7450.800431798802,-0.01735947061122467,2020_covid_shock_recovery
2020-05-14,momentum_x_risk,10797.24346208106,7541.24518531169,-0.014576613833845009,2020_covid_shock_recovery
2020-05-15,momentum_x_risk,10816.74350659271,7655.724822307309,-0.012796918862573503,2020_covid_shock_recovery
2020-05-18,momentum_x_risk,10790.561293374525,7912.840311665961,-0.015186469982486295,2020_covid_shock_recovery
2020-05-19,momentum_x_risk,10823.883258550808,7976.385464409771,-0.012145300829170314,2020_covid_shock_recovery
2020-05-20,momentum_x_risk,10832.106919586979,8022.885400978667,-0.011394758532573435,2020_covid_shock_recovery
2020-05-21,momentum_x_risk,10781.58133643382,7985.110557651288,-0.01600603653270949,2020_covid_shock_recovery
2020-05-22,momentum_x_risk,10801.995049531546,7939.862894636911,-0.014142954501112026,2020_covid_shock_recovery
2020-05-26,momentum_x_risk,10752.859419900653,7993.271371845313,-0.018627376724462352,2020_covid_shock_recovery
2020-05-27,momentum_x_risk,10759.061435290707,7906.103377430116,-0.018061342344651954,2020_covid_shock_recovery
2020-05-28,momentum_x_risk,10770.59633614572,7880.775315484307,-0.017008595770995782,2020_covid_shock_recovery
2020-05-29,momentum_x_risk,10795.957772383503,8015.493745911132,-0.014693953847504604,2020_covid_shock_recovery
2020-06-01,momentum_x_risk,10876.210510621182,8043.401039224338,-0.0073695913524832735,2020_covid_shock_recovery
2020-06-02,momentum_x_risk,10817.257320555467,8054.649030773101,-0.012750025014452215,2020_covid_shock_recovery
2020-06-03,momentum_x_risk,10709.550181294702,8027.036965823763,-0.022580046376604046,2020_covid_shock_recovery
2020-06-04,momentum_x_risk,10747.48107771036,8090.414960669789,-0.019118237580914466,2020_covid_shock_recovery
2020-06-05,momentum_x_risk,10637.771973955292,8129.3978202638555,-0.029130970635906195,2020_covid_shock_recovery
2020-06-08,momentum_x_risk,10730.576370030949,8190.522825938196,-0.02066106602060802,2020_covid_shock_recovery
2020-06-09,momentum_x_risk,10728.952538293635,8156.672333329201,-0.02080926697345009,2020_covid_shock_recovery
2020-06-10,momentum_x_risk,10855.584852226486,8274.818125800679,-0.009252016826039378,2020_covid_shock_recovery
2020-06-11,momentum_x_risk,10752.797719755883,8056.056720499268,-0.01863300786224309,2020_covid_shock_recovery
2020-06-12,momentum_x_risk,10730.442563421077,8021.698429313335,-0.020673278041486776,2020_covid_shock_recovery
2020-06-15,momentum_x_risk,10717.419614135506,7980.565588655531,-0.02186183314149226,2020_covid_shock_recovery
2020-06-16,momentum_x_risk,10721.051845865948,7956.017438721377,-0.021530333152284586,2020_covid_shock_recovery
2020-06-17,momentum_x_risk,10737.711397992962,7971.111393869041,-0.020009879128378594,2020_covid_shock_recovery
2020-06-18,momentum_x_risk,10712.700731256004,7999.723744072623,-0.02229250765229407,2020_covid_shock_recovery
2020-06-19,momentum_x_risk,10788.510034140927,8080.067897309866,-0.01537368061888389,2020_covid_shock_recovery
2020-06-22,momentum_x_risk,10807.575110691501,8118.0516225281945,-0.013633683520739237,2020_covid_shock_recovery
2020-06-23,momentum_x_risk,10872.899434219677,8110.233664848604,-0.007671780715063248,2020_covid_shock_recovery
2020-06-24,momentum_x_risk,10785.58052848193,7964.659356810664,-0.015641045469590553,2020_covid_shock_recovery
2020-06-25,momentum_x_risk,10835.299406434251,7930.602383049361,-0.011103392388022049,2020_covid_shock_recovery
2020-06-26,momentum_x_risk,10853.92035853182,7899.406967555575,-0.00940392884123209,2020_covid_shock_recovery
2020-06-29,momentum_x_risk,10858.650371592925,8094.757189881307,-0.008972238521044895,2020_covid_shock_recovery
2020-06-30,momentum_x_risk,10929.401474593002,8199.551537970145,-0.002515054172264053,2020_covid_shock_recovery
2020-07-01,momentum_x_risk,10910.231864230549,8163.402749359151,-0.004264591674237983,2020_covid_shock_recovery
2020-07-02,momentum_x_risk,10917.775141619197,8197.806586465553,-0.003576145408001774,2020_covid_shock_recovery
2020-07-06,momentum_x_risk,10938.697935574819,8341.311013106342,-0.0016666015007801294,2020_covid_shock_recovery
2020-07-07,momentum_x_risk,10960.786266853906,8378.145908695667,0.0,2020_covid_shock_recovery
2020-07-08,momentum_x_risk,10982.573033511675,8437.4700536183,0.0,2020_covid_shock_recovery
2020-07-09,momentum_x_risk,10973.068625522576,8363.501108468423,-0.0008654081297797545,2020_covid_shock_recovery
2020-07-10,momentum_x_risk,10963.960469001264,8438.61507775723,-0.001694736238367689,2020_covid_shock_recovery
2020-07-13,momentum_x_risk,10968.315029869555,8361.208230295635,-0.001298238909826832,2020_covid_shock_recovery
2020-07-14,momentum_x_risk,10984.6835076201,8431.846553096804,0.0,2020_covid_shock_recovery
2020-07-15,momentum_x_risk,10987.781476633218,8499.500210676926,0.0,2020_covid_shock_recovery
2020-07-16,momentum_x_risk,10954.548487995698,8409.799246552455,-0.0030245403686078864,2020_covid_shock_recovery
2020-07-17,momentum_x_risk,10983.426465541364,8425.364085174675,-0.0003963503552665282,2020_covid_shock_recovery
2020-07-20,momentum_x_risk,11000.367900585366,8420.50439097145,0.0,2020_covid_shock_recovery
2020-07-21,momentum_x_risk,11042.788830867697,8579.320086334645,0.0,2020_covid_shock_recovery
2020-07-22,momentum_x_risk,11096.509225864322,8756.713435942132,0.0,2020_covid_shock_recovery
2020-07-23,momentum_x_risk,11127.846839468339,8808.195534548511,0.0,2020_covid_shock_recovery
2020-07-24,momentum_x_risk,11158.395434909784,8846.400348797739,0.0,2020_covid_shock_recovery
2020-07-27,momentum_x_risk,11228.929958355671,8961.48076582499,0.0,2020_covid_shock_recovery
2020-07-28,momentum_x_risk,11258.901790720542,9009.132245797122,0.0,2020_covid_shock_recovery
2020-07-29,momentum_x_risk,11285.960014518181,9077.456348074169,0.0,2020_covid_shock_recovery
2020-07-30,momentum_x_risk,11259.233918192464,8913.43545397473,-0.002368083556147371,2020_covid_shock_recovery
2020-07-31,momentum_x_risk,11291.977323659046,8977.499762607584,0.0,2020_covid_shock_recovery
2020-08-03,momentum_x_risk,11288.363890915476,9279.017497133029,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-04,momentum_x_risk,11288.363890915476,9479.152256432413,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-05,momentum_x_risk,11288.363890915476,9599.05349717483,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-06,momentum_x_risk,11288.363890915476,9684.259437829478,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-07,momentum_x_risk,11288.363890915476,9594.22316055406,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-10,momentum_x_risk,11288.363890915476,9627.581280162714,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-11,momentum_x_risk,11288.363890915476,9273.646043967328,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-12,momentum_x_risk,11288.363890915476,9344.527960520272,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-13,momentum_x_risk,11288.363890915476,9530.679146109755,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-14,momentum_x_risk,11288.363890915476,9590.839209436721,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-17,momentum_x_risk,11288.363890915476,9755.12430515306,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-18,momentum_x_risk,11288.363890915476,9863.617427309402,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-19,momentum_x_risk,11288.363890915476,9773.540954917298,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-20,momentum_x_risk,11288.363890915476,9781.441946828623,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-21,momentum_x_risk,11288.363890915476,9711.386472206716,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-24,momentum_x_risk,11288.363890915476,9718.303059072266,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-25,momentum_x_risk,11288.363890915476,9777.20179914496,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-26,momentum_x_risk,11288.363890915476,9819.631094443504,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-27,momentum_x_risk,11288.363890915476,9898.439801665187,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-28,momentum_x_risk,11288.363890915476,9963.563117332042,-0.00031999999999987594,2020_covid_shock_recovery
2020-08-31,momentum_x_risk,11288.363890915476,10002.730280410427,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-01,momentum_x_risk,11288.363890915476,9912.867081709186,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-02,momentum_x_risk,11288.363890915476,9807.156669018432,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-03,momentum_x_risk,11288.363890915476,9673.43156589381,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-04,momentum_x_risk,11288.363890915476,9769.124041291543,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-08,momentum_x_risk,11288.363890915476,9475.876835412066,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-09,momentum_x_risk,11288.363890915476,9566.97973206958,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-10,momentum_x_risk,11288.363890915476,9429.751397615188,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-11,momentum_x_risk,11288.363890915476,9458.811333193626,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-14,momentum_x_risk,11288.363890915476,9525.998805429263,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-15,momentum_x_risk,11288.363890915476,9574.513531571081,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-16,momentum_x_risk,11288.363890915476,9587.938786719493,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-17,momentum_x_risk,11288.363890915476,9550.87164439748,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-18,momentum_x_risk,11288.363890915476,9602.401734815046,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-21,momentum_x_risk,11288.363890915476,9380.458360758863,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-22,momentum_x_risk,11288.363890915476,9300.062718796511,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-23,momentum_x_risk,11288.363890915476,9203.501453966912,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-24,momentum_x_risk,11288.363890915476,9309.467403577342,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-25,momentum_x_risk,11288.363890915476,9257.086270298803,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-28,momentum_x_risk,11288.363890915476,9320.726848954517,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-29,momentum_x_risk,11288.363890915476,9166.188253978005,-0.00031999999999987594,2020_covid_shock_recovery
2020-09-30,momentum_x_risk,11288.363890915476,9184.92907512693,-0.00031999999999987594,2020_covid_shock_recovery
