date,strategy,gross_return,cash_return,transaction_cost,net_return,equity,drawdown,turnover,exposure,cash_weight
2020-04-17,model,-0.002655386312704211,5.9146947860679864e-05,0.0,-0.002596239364843531,12921.549113936991,-0.05246004076383759,0.0,0.62,0.38
2020-04-20,model,-0.0003570183860738419,5.9146947860679864e-05,0.0,-0.00029787143821316205,12917.70015351848,-0.052742285854259774,0.0,0.62,0.38
2020-04-21,model,-0.00506656250329911,5.9146947860679864e-05,0.0,-0.00500741555543843,12853.015860829264,-0.057485598867082044,0.0,0.62,0.38
2020-04-22,model,0.006966314933804214,5.9146947860679864e-05,0.0,0.007025461881664894,12943.314233823954,-0.050863999869002585,0.0,0.62,0.38
2020-04-23,model,0.0060895191157039185,5.9146947860679864e-05,0.0,0.006148666063564599,13022.89835080352,-0.045028079555289646,0.0,0.62,0.38
2020-04-24,model,-0.006681108568066876,5.9146947860679864e-05,0.0,-0.006621961620206196,12936.661217740653,-0.051351866960849146,0.0,0.62,0.38
2020-04-27,model,-0.004151987243240885,5.9146947860679864e-05,0.0,-0.004092840295380205,12883.713529421002,-0.055234532265889036,0.0,0.62,0.38
2020-04-28,model,0.0012950067097370387,5.9146947860679864e-05,0.0,0.0013541536575977186,12901.160057220306,-0.05395517465218491,0.0,0.62,0.38
2020-04-29,model,0.0022201394506853236,5.9146947860679864e-05,0.0,0.0022792863985460037,12930.565495864192,-0.05179886754935492,0.0,0.62,0.38
2020-04-30,model,0.001382954318713203,5.9146947860679864e-05,0.0006,0.0008421012665738829,12941.454341445775,-0.051000386174751555,0.6,0.62,0.38
2020-05-01,model,-0.006051945864659269,5.9146947860679864e-05,0.0,-0.005992798916798589,12863.89880788656,-0.05668755003252579,0.0,0.62,0.38
2020-05-04,model,0.006276176347134323,5.9146947860679864e-05,0.0,0.006335323294995003,12945.395765668622,-0.05071136069378812,0.0,0.62,0.38
2020-05-05,model,0.0005463219676020459,5.9146947860679864e-05,0.0,0.0006054689154627258,12953.233800403095,-0.050136595930886485,0.0,0.62,0.38
2020-05-06,model,-0.0006585030829108357,5.9146947860679864e-05,0.0,-0.0005993561350501558,12945.470200256084,-0.05070590238957484,0.0,0.62,0.38
2020-05-07,model,0.004711299257453193,5.9146947860679864e-05,0.0,0.004770446205313873,13007.225869448901,-0.04617734596390222,0.0,0.62,0.38
2020-05-08,model,0.005717459098696951,5.9146947860679864e-05,0.0,0.005776606046557631,13082.3634890553,-0.040667488253253725,0.0,0.62,0.38
2020-05-11,model,-0.010033976362073038,5.9146947860679864e-05,0.0,-0.009974829414212358,12951.869144917255,-0.05023666640943536,0.0,0.62,0.38
2020-05-12,model,0.0012445015667968563,5.9146947860679864e-05,0.0,0.0013036485146575361,12968.753829890065,-0.04899850885032375,0.0,0.62,0.38
2020-05-13,model,0.001064464751111176,5.9146947860679864e-05,0.0,0.001123611698971856,12983.325673414416,-0.04792995244912823,0.0,0.62,0.38
2020-05-14,model,0.0018178164758028603,5.9146947860679864e-05,0.0,0.0018769634236635402,13007.694900820927,-0.046142951793109566,0.0,0.62,0.38
2020-05-15,model,0.004044839063933674,5.9146947860679864e-05,0.0,0.004103986011794354,13061.078298739585,-0.04222833581001706,0.0,0.62,0.38
2020-05-18,model,0.0058622985876173265,5.9146947860679864e-05,0.0,0.0059214455354780066,13138.418762520185,-0.03655694306509194,0.0,0.62,0.38
2020-05-19,model,0.0021051002474468204,5.9146947860679864e-05,0.0,0.0021642471953075004,13166.853548477744,-0.0344718141312822,0.0,0.62,0.38
2020-05-20,model,0.005690736388030478,5.9146947860679864e-05,0.0,0.005749883335891158,13242.561420282254,-0.028920139705022496,0.0,0.62,0.38
2020-05-21,model,-0.007575158008479084,5.9146947860679864e-05,0.0,-0.007516011060618404,13143.030182176497,-0.036218786675743186,0.0,0.62,0.38
2020-05-22,model,-0.0012418336955509134,5.9146947860679864e-05,0.0,-0.0011826867476902336,13127.486094555543,-0.03735863794441463,0.0,0.62,0.38
2020-05-26,model,-0.0009843924907118277,5.9146947860679864e-05,0.0,-0.0009252455428511478,13115.339946557715,-0.038249317574020725,0.0,0.62,0.38
2020-05-27,model,-0.004315589684939347,5.9146947860679864e-05,0.0,-0.004256442737078667,13059.515253097874,-0.04234295428111312,0.0,0.62,0.38
2020-05-28,model,0.0010721103252721775,5.9146947860679864e-05,0.0,0.0011312572731328574,13074.288924711527,-0.04125959778297683,0.0,0.62,0.38
2020-05-29,model,0.010909074698876413,5.9146947860679864e-05,0.00062,0.010348221646737092,13209.584564377921,-0.03133833959915333,0.62,0.62,0.38
2020-06-01,model,0.007753591343138799,7.78249313956314e-05,0.0,0.00783141627453443,13313.034319915227,-0.023752346907372823,0.0,0.5,0.5
2020-06-02,model,-0.005420379644927198,7.78249313956314e-05,0.0,-0.0053425547135315665,13241.908705657957,-0.028968003407976894,0.0,0.5,0.5
2020-06-03,model,-0.00995697301718923,7.78249313956314e-05,0.0,-0.009879148085793599,13111.089928616202,-0.03856097229835331,0.0,0.5,0.5
2020-06-04,model,0.0035417824066883985,7.78249313956314e-05,0.0,0.00361960733808403,13158.546925932102,-0.03508094053856403,0.0,0.5,0.5
2020-06-05,model,-0.010207889919675778,7.78249313956314e-05,0.0,-0.010130064988280146,13025.249990421074,-0.04485563331933862,0.0,0.5,0.5
2020-06-08,model,0.008724044499437644,7.78249313956314e-05,0.0,0.008801869430833276,13139.896540140722,-0.03644857731621953,0.0,0.5,0.5
2020-06-09,model,-0.00015132754116065072,7.78249313956314e-05,0.0,-7.350260976501932e-05,13138.930723452979,-0.036519400860429596,0.0,0.5,0.5
2020-06-10,model,0.011802858991208642,7.78249313956314e-05,0.0,0.011880683922604274,13295.030206459318,-0.025072592396491067,0.0,0.5,0.5
2020-06-11,model,-0.009468594633067845,7.78249313956314e-05,0.0,-0.009390769701672214,13170.179639613682,-0.034227911157143964,0.0,0.5,0.5
2020-06-12,model,-0.002079008358330081,7.78249313956314e-05,0.0,-0.0020011834269344497,13143.823694389137,-0.036160598255532306,0.0,0.5,0.5
2020-06-15,model,-0.0012136451230785328,7.78249313956314e-05,0.0,-0.0011358201916829014,13128.89467404113,-0.037255346509573184,0.0,0.5,0.5
2020-06-16,model,0.00033890916481899014,7.78249313956314e-05,0.0,0.00041673409621462154,13134.365932097413,-0.03685413798651527,0.0,0.5,0.5
2020-06-17,model,0.0015539102288213424,7.78249313956314e-05,0.0,0.0016317351602169738,13155.79773879597,-0.03528253901905054,0.0,0.5,0.5
2020-06-18,model,-0.0023292362599383054,7.78249313956314e-05,0.0,-0.002251411328542674,13126.178626730829,-0.037454514839546094,0.0,0.5,0.5
2020-06-19,model,0.0070765817870499514,7.78249313956314e-05,0.0,0.007154406718445583,13220.088647285425,-0.030568072953704784,0.0,0.5,0.5
2020-06-22,model,0.0017671649273384715,7.78249313956314e-05,0.0,0.001844989858734103,13244.479576771233,-0.028779480879571384,0.0,0.5,0.5
2020-06-23,model,0.006044309001706771,7.78249313956314e-05,0.0,0.006122133933102403,13325.564054614464,-0.022833538782938922,0.0,0.5,0.5
2020-06-24,model,-0.008030875873176135,7.78249313956314e-05,0.0,-0.007953050941780504,13219.585164860157,-0.030604993427597593,0.0,0.5,0.5
2020-06-25,model,0.004609754460691867,7.78249313956314e-05,0.0,0.004687579392087499,13281.553019850902,-0.02606087737199625,0.0,0.5,0.5
2020-06-26,model,0.0017185452288019931,7.78249313956314e-05,0.0,0.0017963701601976245,13305.411605376847,-0.024311322194258134,0.0,0.5,0.5
2020-06-29,model,0.0004357884437016235,7.78249313956314e-05,0.0,0.0005136133750972549,13312.245442738542,-0.023810195439406212,0.0,0.5,0.5
2020-06-30,model,0.006515644263228815,7.78249313956314e-05,0.00036550409371309973,0.006227965100911346,13395.153642770683,-0.017730519404737355,0.3655040937130997,0.5,0.5
2020-07-01,model,-0.0029767821218913203,3.329058300184584e-05,0.0,-0.0029434915388894746,13355.725121361062,-0.020621821309778965,0.0,0.786118777075372,0.21388122292462797
2020-07-02,model,-0.000749470184793094,3.329058300184584e-05,0.0,-0.0007161796017912482,13346.160023462013,-0.021323231983796376,0.0,0.786118777075372,0.21388122292462797
2020-07-06,model,0.010027391716193587,3.329058300184584e-05,0.0,0.010060682299195434,13480.431499372287,-0.011477075947181836,0.0,0.786118777075372,0.21388122292462797
2020-07-07,model,0.001994282200215301,3.329058300184584e-05,0.0,0.0020275727832171466,13507.764055386437,-0.009472773770786147,0.0,0.786118777075372,0.21388122292462797
2020-07-08,model,0.010860128986972271,3.329058300184584e-05,0.0,0.010893419569974118,13654.909796693977,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-09,model,0.0009861649482234146,3.329058300184584e-05,0.0,0.0010194555312252605,13668.830370014599,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-10,model,0.0062940922706824064,3.329058300184584e-05,0.0,0.006327382853684252,13755.31829292775,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-13,model,0.003664350107344703,3.329058300184584e-05,0.0,0.0036976406903465485,13806.180517556348,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-14,model,0.007350635003964286,3.329058300184584e-05,0.0,0.0073839255869661315,13908.124327138205,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-15,model,-0.000990248937767319,3.329058300184584e-05,0.0,-0.0009569583547654732,13894.814831364232,-0.0009569583547655025,0.0,0.786118777075372,0.21388122292462797
2020-07-16,model,-0.007410010125730563,3.329058300184584e-05,0.0,-0.007376719542728717,13792.316679255113,-0.008326618684097009,0.0,0.786118777075372,0.21388122292462797
2020-07-17,model,0.0043170316802657845,3.329058300184584e-05,0.0,0.00435032226326763,13852.317701566913,-0.004012519895468469,0.0,0.786118777075372,0.21388122292462797
2020-07-20,model,0.01016180183816268,3.329058300184584e-05,0.0,0.010195092421164526,13993.543360781721,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-21,model,0.019725529497391807,3.329058300184584e-05,0.0,0.019758820080393653,14270.039266334596,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-22,model,0.019759715429406174,3.329058300184584e-05,0.0,0.01979300601240802,14552.486239330456,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-23,model,-0.001150858032539366,3.329058300184584e-05,0.0,-0.0011175674495375201,14536.222854399537,-0.0011175674495376153,0.0,0.786118777075372,0.21388122292462797
2020-07-24,model,0.0014601883898797358,3.329058300184584e-05,0.0,0.0014934789728815816,14557.932397577702,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-27,model,0.023529279702834974,3.329058300184584e-05,0.0,0.02356257028583682,14900.954702912088,0.0,0.0,0.786118777075372,0.21388122292462797
2020-07-28,model,0.0021787722215932674,3.329058300184584e-05,0.0,0.002212062804595113,14933.916550563357,0.0,0.0,0.786118777075372,0.21388122292462797
